token_id,token_str,count,log_count
5802, tough,1340,3.1271047983648077
15314, manages,1340,3.1271047983648077
14665, Urban,1340,3.1271047983648077
6889, Make,1340,3.1271047983648077
6948, consequences,1340,3.1271047983648077
12386, Michel,1340,3.1271047983648077
23975, Meyer,1339,3.126780577012009
19496,bach,1339,3.126780577012009
17710, faction,1339,3.126780577012009
12139, Aaron,1339,3.126780577012009
13005, Gene,1339,3.126780577012009
43415, coastline,1339,3.126780577012009
21258, underwater,1339,3.126780577012009
18266, gauge,1338,3.1264561134318045
11308,uki,1338,3.1264561134318045
18456, Eagle,1338,3.1264561134318045
1967,itter,1338,3.1264561134318045
30597, Wellington,1338,3.1264561134318045
29543, ensuing,1338,3.1264561134318045
10590, psychological,1338,3.1264561134318045
12817, Bir,1338,3.1264561134318045
4112, absolute,1338,3.1264561134318045
26306, dissolved,1338,3.1264561134318045
9210, bars,1338,3.1264561134318045
14354, symbols,1337,3.1261314072619846
36176, eruption,1337,3.1261314072619846
7501,po,1337,3.1261314072619846
22964, Led,1336,3.125806458139527
12173, Mobile,1336,3.125806458139527
44358, honorary,1336,3.125806458139527
41410, Bermuda,1335,3.125481265700594
37198, Dudley,1335,3.125481265700594
21724, Baptist,1334,3.12515582958053
11529, consensus,1334,3.12515582958053
16452, lengthy,1334,3.12515582958053
24482,boat,1334,3.12515582958053
16168, Want,1334,3.12515582958053
17498, relied,1333,3.1248301494138593
8713, ultimate,1333,3.1248301494138593
8812, terr,1333,3.1248301494138593
15304, variant,1332,3.1245042248342823
35459, reorgan,1332,3.1245042248342823
25322, orn,1332,3.1245042248342823
15843, loyalty,1331,3.124178055474675
1607, expect,1331,3.124178055474675
7031, Sat,1331,3.124178055474675
6673, adds,1331,3.124178055474675
3823,room,1331,3.124178055474675
1149, char,1330,3.123851640967086
10045,ige,1330,3.123851640967086
8254,iger,1330,3.123851640967086
18013,agi,1330,3.123851640967086
39113, singers,1330,3.123851640967086
916, inst,1330,3.123851640967086
42375, Angle,1330,3.123851640967086
10425, signals,1329,3.123524980942732
15744, Pad,1329,3.123524980942732
10850, Machine,1329,3.123524980942732
18475, unveiled,1328,3.1231980750319988
14072, reserves,1328,3.1231980750319988
12635, Monster,1328,3.1231980750319988
16572, intact,1327,3.1228709228644354
34331, eldest,1327,3.1228709228644354
6004, listen,1327,3.1228709228644354
14482, qualities,1327,3.1228709228644354
451,ear,1327,3.1228709228644354
6826,ographic,1327,3.1228709228644354
17634, Ko,1327,3.1228709228644354
44408, prope,1326,3.1225435240687545
10989,di,1326,3.1225435240687545
8922, assessment,1326,3.1225435240687545
13733,ocy,1326,3.1225435240687545
15543,WA,1326,3.1225435240687545
7799, teachers,1325,3.1222158782728267
11094,orship,1325,3.1222158782728267
15781, Aer,1325,3.1222158782728267
6006, SH,1324,3.121887985103681
16528,sson,1324,3.121887985103681
18370, defenses,1323,3.1215598441875008
4859, stick,1323,3.1215598441875008
8947, screens,1323,3.1215598441875008
7519, doctors,1323,3.1215598441875008
12213, interactions,1322,3.1212314551496214
30755, Otto,1322,3.1212314551496214
5242, millions,1322,3.1212314551496214
14044, Engineering,1322,3.1212314551496214
10701, rocket,1322,3.1212314551496214
31704, spectators,1321,3.1209028176145273
7232, Ent,1321,3.1209028176145273
10825, emotions,1321,3.1209028176145273
24269, Trent,1321,3.1209028176145273
7851, Steel,1321,3.1209028176145273
7670,vy,1321,3.1209028176145273
7360, literally,1320,3.12057393120585
26386, Various,1320,3.12057393120585
11667, Ru,1320,3.12057393120585
13570, printing,1320,3.12057393120585
2917,ought,1319,3.1202447955463652
18502, Choice,1319,3.1202447955463652
14176, comparing,1319,3.1202447955463652
14119, Taiwan,1318,3.119915410257991
21115,utton,1318,3.119915410257991
27120, owing,1318,3.119915410257991
29112, twentieth,1318,3.119915410257991
5724, rot,1317,3.119585774961784
24138, costumes,1317,3.119585774961784
16483, Woods,1317,3.119585774961784
20261, weighed,1317,3.119585774961784
5225,works,1317,3.119585774961784
13663, lifted,1317,3.119585774961784
14268, essay,1317,3.119585774961784
25814, Flames,1316,3.1192558892779365
9812, enormous,1316,3.1192558892779365
13937, Fel,1315,3.1189257528257768
9033, Ze,1315,3.1189257528257768
20384, Cabinet,1314,3.118595365223762
10840,oir,1314,3.118595365223762
15396, Female,1314,3.118595365223762
26249, Monroe,1313,3.118264726089479
11932, engaging,1313,3.118264726089479
27928,stown,1313,3.118264726089479
21299, Ellis,1313,3.118264726089479
2556, Oct,1313,3.118264726089479
11471,tery,1313,3.118264726089479
21462, Adrian,1313,3.118264726089479
13835, explosive,1313,3.118264726089479
40543,avia,1313,3.118264726089479
122,�,1312,3.1179338350396413
11492, bacteria,1312,3.1179338350396413
13336, Dakota,1312,3.1179338350396413
2704,fl,1311,3.117602691690084
6211, involve,1311,3.117602691690084
28910, revived,1311,3.117602691690084
13229, trips,1311,3.117602691690084
11829, dealt,1311,3.117602691690084
9874, bin,1311,3.117602691690084
12661, intelligent,1311,3.117602691690084
13109,ardo,1311,3.117602691690084
12862, Lad,1311,3.117602691690084
11875, cats,1311,3.117602691690084
1835, Ob,1311,3.117602691690084
8770,aver,1311,3.117602691690084
22280, appealed,1310,3.1172712956557644
3780,itation,1310,3.1172712956557644
11889, politically,1310,3.1172712956557644
17767, instructed,1310,3.1172712956557644
34141, patrols,1310,3.1172712956557644
29396, Renaissance,1310,3.1172712956557644
19022, insufficient,1309,3.116939646550756
11056,mers,1309,3.116939646550756
11607, mild,1309,3.116939646550756
31062, Soviets,1309,3.116939646550756
19800, Chad,1309,3.116939646550756
14000, stroke,1309,3.116939646550756
18993, Genesis,1309,3.116939646550756
1412,iving,1308,3.1166077439882485
12718, horn,1308,3.1166077439882485
3031, respond,1308,3.1166077439882485
6615,lines,1308,3.1166077439882485
7529, deals,1308,3.1166077439882485
15253,etta,1308,3.1166077439882485
7238, highlight,1308,3.1166077439882485
37907, Leigh,1308,3.1166077439882485
11270, relating,1307,3.116275587580544
12742, MVP,1307,3.116275587580544
38076, Expedition,1307,3.116275587580544
26971, Barrett,1307,3.116275587580544
13042, strings,1307,3.116275587580544
15733, tensions,1307,3.116275587580544
9173, reader,1306,3.115943176939055
18724, enrolled,1306,3.115943176939055
24925, rulers,1306,3.115943176939055
10651, clip,1306,3.115943176939055
4623,bing,1306,3.115943176939055
36538, Newport,1306,3.115943176939055
10040, diseases,1305,3.1156105116742996
13028, graphic,1305,3.1156105116742996
28346, Chandler,1305,3.1156105116742996
16021, horizontal,1305,3.1156105116742996
16662, suited,1305,3.1156105116742996
17325,abad,1304,3.1152775913959014
28276, Maxwell,1304,3.1152775913959014
17630, Phillips,1304,3.1152775913959014
7435, vent,1304,3.1152775913959014
5700,ums,1304,3.1152775913959014
3144, capt,1303,3.1149444157125847
40370, hurricanes,1303,3.1149444157125847
8246, raw,1303,3.1149444157125847
9737, Stre,1303,3.1149444157125847
27139, Adelaide,1303,3.1149444157125847
16065, Syn,1302,3.114610984232173
25157, Curtis,1302,3.114610984232173
42803, Geoffrey,1302,3.114610984232173
32565,Spot,1301,3.1142772965615864
22637, Riley,1301,3.1142772965615864
1815, Tw,1301,3.1142772965615864
6880,mes,1301,3.1142772965615864
6127, Code,1301,3.1142772965615864
13452, Buck,1300,3.113943352306837
13611, slower,1300,3.113943352306837
13656, Lock,1300,3.113943352306837
6178, adm,1300,3.113943352306837
12911, Money,1299,3.1136091510730277
17389, Butler,1299,3.1136091510730277
15934, Official,1299,3.1136091510730277
14383, liver,1299,3.1136091510730277
5097,CL,1299,3.1136091510730277
7273, Ut,1299,3.1136091510730277
15754, chapters,1299,3.1136091510730277
17113, Gran,1299,3.1136091510730277
9707, joke,1299,3.1136091510730277
24960, reminiscent,1299,3.1136091510730277
28569, termed,1299,3.1136091510730277
44312, Ferdinand,1298,3.1132746924643504
25212, exhibited,1298,3.1132746924643504
42085, intersections,1298,3.1132746924643504
10105, missile,1297,3.11293997608408
14305, declaration,1297,3.11293997608408
28520, mushroom,1297,3.11293997608408
7636, allegations,1297,3.11293997608408
13778, Il,1297,3.11293997608408
38805, Surrey,1297,3.11293997608408
8447, Therefore,1296,3.1126050015345745
19065, clan,1296,3.1126050015345745
8046, fault,1295,3.1122697684172707
3979,akers,1295,3.1122697684172707
11433,agu,1295,3.1122697684172707
12802, wishes,1295,3.1122697684172707
3366,oly,1295,3.1122697684172707
38307, Essex,1295,3.1122697684172707
5991, Market,1294,3.1119342763326814
10980, overcome,1294,3.1119342763326814
3503, etc,1294,3.1119342763326814
1556, est,1294,3.1119342763326814
12883, discipline,1294,3.1119342763326814
7457, mistake,1294,3.1119342763326814
15188, Knights,1294,3.1119342763326814
2969,AP,1294,3.1119342763326814
4537,PA,1294,3.1119342763326814
4591, unc,1294,3.1119342763326814
10454, ramp,1294,3.1119342763326814
14920,illery,1293,3.111598524880394
16106, tactical,1293,3.111598524880394
19473, mathematics,1293,3.111598524880394
14791, ambassador,1292,3.1112625136590655
15971, Spencer,1292,3.1112625136590655
43252, disliked,1292,3.1112625136590655
14192,stan,1292,3.1112625136590655
16660, Abraham,1292,3.1112625136590655
42125, Plymouth,1292,3.1112625136590655
5355,gers,1291,3.1109262422664203
22482, Romans,1291,3.1109262422664203
11728, sacrifice,1291,3.1109262422664203
14708, Madrid,1291,3.1109262422664203
13817, cultures,1291,3.1109262422664203
7911, Come,1290,3.110589710299249
19305, Cher,1290,3.110589710299249
21114, Lamb,1290,3.110589710299249
15228, wreck,1290,3.110589710299249
15604, gallery,1290,3.110589710299249
14517, interference,1289,3.110252917353403
10147, shirt,1289,3.110252917353403
14487, Combat,1289,3.110252917353403
17794, quantities,1289,3.110252917353403
46854, Shelley,1289,3.110252917353403
25451, harbor,1289,3.110252917353403
16999, Prison,1289,3.110252917353403
2070,book,1289,3.110252917353403
12151,iva,1289,3.110252917353403
15449, joins,1288,3.1099158630237933
43432, WWF,1287,3.1095785469043866
27075, widow,1287,3.1095785469043866
16057,bra,1287,3.1095785469043866
8355, AL,1286,3.109240968588203
10162, mirror,1286,3.109240968588203
15477, Movement,1286,3.109240968588203
12601, hunt,1286,3.109240968588203
12949, modest,1286,3.109240968588203
20735, thickness,1286,3.109240968588203
8597,asm,1286,3.109240968588203
15740, proceeds,1286,3.109240968588203
11168, transit,1285,3.1089031276673134
31874, troop,1285,3.1089031276673134
10907, expense,1285,3.1089031276673134
14027, syndrome,1285,3.1089031276673134
28983, Burger,1284,3.1085650237328344
17068, Marcus,1284,3.1085650237328344
2419,ips,1284,3.1085650237328344
1571,ending,1284,3.1085650237328344
11418, fights,1283,3.1082266563749283
28139, caliber,1283,3.1082266563749283
13332, circles,1283,3.1082266563749283
13601, Large,1283,3.1082266563749283
34292, Bosnia,1283,3.1082266563749283
11138, Fun,1283,3.1082266563749283
35786, nicknamed,1283,3.1082266563749283
30554, XI,1282,3.1078880251827985
15525, supporter,1282,3.1078880251827985
14476, Bomb,1282,3.1078880251827985
38698, Contemporary,1282,3.1078880251827985
17392, imported,1281,3.1075491297446862
13472, migration,1281,3.1075491297446862
15216, Screen,1281,3.1075491297446862
17548, sketch,1281,3.1075491297446862
21877, Nad,1281,3.1075491297446862
39261, Hancock,1281,3.1075491297446862
20230, machinery,1281,3.1075491297446862
47306, spores,1280,3.1072099696478683
11527, cave,1280,3.1072099696478683
12299, interviewed,1280,3.1072099696478683
10051,roph,1280,3.1072099696478683
13043, panels,1280,3.1072099696478683
535,cc,1279,3.106870544478654
11575, rifle,1279,3.106870544478654
18112, 127,1279,3.106870544478654
27457, repaired,1279,3.106870544478654
28162, Daniels,1278,3.1065308538223815
18989, washed,1278,3.1065308538223815
6498, Right,1278,3.1065308538223815
7776, gaming,1278,3.1065308538223815
10800, fatal,1278,3.1065308538223815
25186, Aviation,1278,3.1065308538223815
28537, Florence,1277,3.1061908972634154
8396,berry,1277,3.1061908972634154
12162,oa,1277,3.1061908972634154
4545, teach,1276,3.1058506743851435
10804, custody,1276,3.1058506743851435
25699, commentators,1276,3.1058506743851435
9735, shopping,1275,3.1055101847699738
15518, Cand,1275,3.1055101847699738
17745, molecules,1275,3.1055101847699738
15214, Tales,1275,3.1055101847699738
9900,uri,1274,3.1051694279993316
20387, proximity,1274,3.1051694279993316
17261, unaware,1274,3.1051694279993316
23499, Publishing,1274,3.1051694279993316
5117,arp,1273,3.1048284036536553
15549, continent,1273,3.1048284036536553
5596, mort,1273,3.1048284036536553
26402, Baldwin,1273,3.1048284036536553
15498,aba,1273,3.1048284036536553
11711, fluid,1273,3.1048284036536553
11753, Jeremy,1272,3.104487111312395
7395, currency,1271,3.104145550554008
134,�,1271,3.104145550554008
4352,ht,1271,3.104145550554008
25846, Heath,1270,3.103803720955957
16713, archae,1270,3.103803720955957
21388, irregular,1269,3.103461622094705
14185, Pap,1269,3.103461622094705
16293, pronounced,1269,3.103461622094705
11725, Reading,1269,3.103461622094705
4017, mer,1269,3.103461622094705
27135, redesign,1269,3.103461622094705
23759, curves,1269,3.103461622094705
23825, Vienna,1269,3.103461622094705
20715, Nobel,1269,3.103461622094705
16904, Tab,1268,3.1031192535457137
34564, Preston,1268,3.1031192535457137
6324, react,1268,3.1031192535457137
15281, Manning,1268,3.1031192535457137
16348, Jennifer,1268,3.1031192535457137
14538, Arkansas,1268,3.1031192535457137
12308, Heat,1268,3.1031192535457137
19171, allocated,1267,3.1027766148834415
16730,aley,1267,3.1027766148834415
12052, Ltd,1267,3.1027766148834415
23356, Romania,1266,3.1024337056813365
12136, Metal,1266,3.1024337056813365
25588, Flood,1266,3.1024337056813365
15226, Cool,1266,3.1024337056813365
11859, harsh,1266,3.1024337056813365
14345, Gas,1266,3.1024337056813365
6099, beer,1266,3.1024337056813365
22381, Twenty,1266,3.1024337056813365
12831, acquire,1266,3.1024337056813365
3971, har,1266,3.1024337056813365
10172, Article,1266,3.1024337056813365
29512,odic,1265,3.1020905255118367
13869, separately,1265,3.1020905255118367
2326,ilt,1265,3.1020905255118367
6970, knowing,1265,3.1020905255118367
24163, contested,1265,3.1020905255118367
25175, successive,1265,3.1020905255118367
18152, Stories,1264,3.1017470739463664
17777, undergo,1264,3.1017470739463664
18570, floors,1264,3.1017470739463664
2435,time,1264,3.1017470739463664
11871, divine,1263,3.101403350555331
27612,wyn,1263,3.101403350555331
11334, demanding,1263,3.101403350555331
29111,erton,1262,3.1010593549081156
17167,eta,1262,3.1010593549081156
9846, memories,1262,3.1010593549081156
22331, populated,1262,3.1010593549081156
22548, aviation,1262,3.1010593549081156
14115, McDonald,1261,3.1007150865730817
847,other,1261,3.1007150865730817
2247,ibility,1260,3.100370545117563
44659,elfth,1260,3.100370545117563
10463, homeless,1260,3.100370545117563
11228, gathering,1260,3.100370545117563
9984, discussions,1260,3.100370545117563
15223, preliminary,1260,3.100370545117563
16352, riot,1259,3.1000257301078626
16479, woods,1258,3.0996806411092503
48164, northwestern,1258,3.0996806411092503
7715, publish,1258,3.0996806411092503
16288,heimer,1258,3.0996806411092503
10345, functional,1257,3.0993352776859577
19072, interrupted,1257,3.0993352776859577
13975, comparable,1257,3.0993352776859577
35034, scrapped,1256,3.0989896394011773
14123, zones,1256,3.0989896394011773
49033, Lithuan,1256,3.0989896394011773
14651,oni,1256,3.0989896394011773
10983, Hat,1256,3.0989896394011773
17501, 135,1256,3.0989896394011773
24911, cylinder,1255,3.098643725817057
9363, Store,1255,3.098643725817057
7692, regardless,1255,3.098643725817057
14135, screening,1254,3.0982975364946976
19508, Electronic,1254,3.0982975364946976
11866, kilomet,1254,3.0982975364946976
7335,alo,1254,3.0982975364946976
9024, bills,1254,3.0982975364946976
15893, farms,1254,3.0982975364946976
42681, Sponge,1254,3.0982975364946976
11882,erer,1254,3.0982975364946976
14264, McCain,1254,3.0982975364946976
12243, Break,1253,3.09795107099415
29989, Bowie,1253,3.09795107099415
10176, demonstrate,1253,3.09795107099415
17650, Orthodox,1253,3.09795107099415
17577, dawn,1253,3.09795107099415
34392, Idol,1253,3.09795107099415
8965, Deb,1252,3.097604328874411
42899, Skinner,1252,3.097604328874411
14901, advances,1252,3.097604328874411
16346, Chase,1252,3.097604328874411
7286, Hit,1252,3.097604328874411
11912,inge,1252,3.097604328874411
31349, discontinued,1252,3.097604328874411
29827, Hawaiian,1251,3.09725730969342
19050, massacre,1251,3.09725730969342
3027, suff,1251,3.09725730969342
9988, installation,1251,3.09725730969342
12857, editing,1251,3.09725730969342
5132,orial,1251,3.09725730969342
17503, incomplete,1251,3.09725730969342
10385, convert,1251,3.09725730969342
12616, damages,1251,3.09725730969342
19277, tourism,1250,3.0969100130080562
25028, Herman,1250,3.0969100130080562
32837,auna,1250,3.0969100130080562
29666, nineteenth,1250,3.0969100130080562
9529, rh,1250,3.0969100130080562
1155,iet,1250,3.0969100130080562
19038, 175,1249,3.0965624383741357
8377, Nic,1249,3.0965624383741357
31285, paved,1249,3.0965624383741357
1557,iqu,1249,3.0965624383741357
13126, golf,1249,3.0965624383741357
2778,oud,1249,3.0965624383741357
23218,asia,1249,3.0965624383741357
8925, dynamic,1249,3.0965624383741357
13241, Capitol,1248,3.0962145853464054
15684, Character,1247,3.0958664534785427
5120, proceed,1247,3.0958664534785427
27771, halted,1247,3.0958664534785427
3369,okes,1247,3.0958664534785427
17305,ido,1246,3.095518042323151
38167, Lancaster,1246,3.095518042323151
19034, Industrial,1246,3.095518042323151
17702, sporting,1246,3.095518042323151
8659, suffer,1245,3.095169351431755
21566, Ey,1245,3.095169351431755
35049, regained,1244,3.0948203803548
29913, Perth,1244,3.0948203803548
13795, keen,1244,3.0948203803548
15788, intercept,1244,3.0948203803548
4245, burn,1244,3.0948203803548
13522, gravity,1244,3.0948203803548
11971, licensed,1244,3.0948203803548
14206, Single,1243,3.094471128641645
26312, uprising,1243,3.094471128641645
9775, seemingly,1243,3.094471128641645
16222, hind,1243,3.094471128641645
11635,pin,1243,3.094471128641645
9102, therapy,1243,3.094471128641645
29272, neighbouring,1243,3.094471128641645
5258,DS,1242,3.0941215958405612
11231,abe,1242,3.0941215958405612
43867, Newfoundland,1242,3.0941215958405612
25594, chord,1242,3.0941215958405612
1845,par,1242,3.0941215958405612
48863,ön,1242,3.0941215958405612
13301, projected,1241,3.09377178149873
2790,ressed,1241,3.09377178149873
1418, unt,1241,3.09377178149873
16175,ç,1241,3.09377178149873
7409, hyd,1241,3.09377178149873
14017, Senior,1241,3.09377178149873
37492, crowned,1241,3.09377178149873
18524, opted,1241,3.09377178149873
23407, contracted,1240,3.093421685162235
8179, busy,1240,3.093421685162235
12525, ally,1240,3.093421685162235
17169, administered,1240,3.093421685162235
18563, disputes,1240,3.093421685162235
28448, Turks,1240,3.093421685162235
13020, grain,1240,3.093421685162235
9511, citizen,1240,3.093421685162235
10192, protecting,1240,3.093421685162235
23667, descended,1239,3.0930713063760633
11658, lessons,1239,3.0930713063760633
4806, Inf,1239,3.0930713063760633
8075, creates,1239,3.0930713063760633
8843, Shadow,1239,3.0930713063760633
10031, Cho,1238,3.0927206446840994
6210,otic,1238,3.0927206446840994
14833, deployment,1238,3.0927206446840994
23762, Beautiful,1238,3.0927206446840994
9747, Capital,1238,3.0927206446840994
11764, openly,1237,3.0923696996291206
23448, Din,1237,3.0923696996291206
25321, descendants,1237,3.0923696996291206
8993, anger,1237,3.0923696996291206
14775,mouth,1237,3.0923696996291206
14430, Ronald,1237,3.0923696996291206
14568, masses,1237,3.0923696996291206
234,�,1237,3.0923696996291206
13588, Circuit,1236,3.092018470752797
17092, privately,1236,3.092018470752797
11225, Heaven,1236,3.092018470752797
8523, barely,1236,3.092018470752797
7812, loud,1236,3.092018470752797
2550,face,1236,3.092018470752797
48377, Spit,1235,3.0916669575956846
34746, coloured,1235,3.0916669575956846
16996,ometric,1235,3.0916669575956846
2086,ief,1235,3.0916669575956846
33763, captivity,1234,3.091315159697223
11113, cooperation,1234,3.091315159697223
6635, totally,1234,3.091315159697223
24261, Wald,1234,3.091315159697223
12160, strengthen,1234,3.091315159697223
22195, Senators,1233,3.0909630765957314
11831, steady,1233,3.0909630765957314
12158, Glass,1233,3.0909630765957314
1161,formation,1233,3.0909630765957314
8408, photograph,1232,3.090610707828407
32410, volcano,1232,3.090610707828407
14284, jumping,1232,3.090610707828407
20749, corridor,1232,3.090610707828407
20838, Buddhist,1232,3.090610707828407
22255, Nak,1232,3.090610707828407
23140,enberg,1232,3.090610707828407
9211, deeper,1232,3.090610707828407
14932,rus,1231,3.090258052931316
7489, Prin,1231,3.090258052931316
20938, atmospheric,1231,3.090258052931316
21165, Edmonton,1231,3.090258052931316
8873,ho,1230,3.089905111439398
15162, outdoor,1230,3.089905111439398
17661, collision,1230,3.089905111439398
5629, odd,1230,3.089905111439398
26770, generals,1230,3.089905111439398
29037, Caroline,1230,3.089905111439398
22676, Tall,1230,3.089905111439398
22221, Logan,1230,3.089905111439398
16035, farming,1230,3.089905111439398
15968,ulates,1230,3.089905111439398
28111, Janet,1230,3.089905111439398
4377, Any,1229,3.089551882886454
9766, ele,1229,3.089551882886454
9767, Ott,1229,3.089551882886454
32722, Mick,1229,3.089551882886454
5513, sch,1229,3.089551882886454
13016, planes,1228,3.089198366805149
22635, delegation,1228,3.089198366805149
6758, succeed,1228,3.089198366805149
31774, Louise,1228,3.089198366805149
20259,ti,1228,3.089198366805149
10788, Mort,1228,3.089198366805149
6646, necessarily,1228,3.089198366805149
25670, rapper,1228,3.089198366805149
47160, ibn,1228,3.089198366805149
14742, ambitious,1227,3.0888445627270045
38262,zig,1227,3.0888445627270045
19780, chess,1227,3.0888445627270045
15646, invented,1227,3.0888445627270045
16119, delays,1227,3.0888445627270045
2393, file,1227,3.0888445627270045
16523, lacks,1227,3.0888445627270045
14995,lon,1227,3.0888445627270045
16322, Ul,1227,3.0888445627270045
1480,ission,1226,3.0884904701823963
20843, Motion,1226,3.0884904701823963
44382, nests,1226,3.0884904701823963
1047,ames,1226,3.0884904701823963
2228,ried,1226,3.0884904701823963
15640, Adventures,1226,3.0884904701823963
19223, Beth,1225,3.0881360887005513
9985, Protection,1225,3.0881360887005513
18323,hall,1225,3.0881360887005513
21372,roads,1225,3.0881360887005513
11562, flee,1225,3.0881360887005513
9906, coalition,1225,3.0881360887005513
19649, ups,1224,3.087781417809542
23200, suburb,1224,3.087781417809542
15941, Task,1224,3.087781417809542
12194, Stew,1224,3.087781417809542
16588, Generation,1224,3.087781417809542
9618,iley,1223,3.0874264570362855
20545,ski,1223,3.0874264570362855
10001, Inv,1223,3.0874264570362855
8517, developer,1222,3.0870712059065353
9551, aer,1222,3.0870712059065353
17559, Sierra,1222,3.0870712059065353
13584, mutual,1222,3.0870712059065353
19250, Nashville,1222,3.0870712059065353
11238, quit,1222,3.0870712059065353
6124, cas,1221,3.0867156639448825
25315, Productions,1221,3.0867156639448825
39131, Crom,1221,3.0867156639448825
13182, EC,1221,3.0867156639448825
10251, fears,1221,3.0867156639448825
30091, fatalities,1221,3.0867156639448825
9245, kiss,1221,3.0867156639448825
17030, Tiger,1221,3.0867156639448825
10130, Cloud,1220,3.0863598306747484
14892,rod,1220,3.0863598306747484
13181, excessive,1220,3.0863598306747484
9646, tracking,1220,3.0863598306747484
24471, roller,1220,3.0863598306747484
18684, declaring,1220,3.0863598306747484
27893, Timber,1220,3.0863598306747484
1652,lf,1220,3.0863598306747484
14532, jokes,1219,3.0860037056183818
26210, oak,1219,3.0860037056183818
2105,pping,1219,3.0860037056183818
7241,uted,1218,3.0856472882968564
16093, Lynch,1218,3.0856472882968564
255,�,1218,3.0856472882968564
7870, Foot,1218,3.0856472882968564
16383, trophy,1218,3.0856472882968564
20479, 270,1217,3.085290578230065
24884, Wis,1217,3.085290578230065
6507, sad,1217,3.085290578230065
13107, teammates,1216,3.084933574936716
14396,ju,1216,3.084933574936716
28630, Bengal,1216,3.084933574936716
1520, Comm,1216,3.084933574936716
17608, Emily,1215,3.084576277934331
7467, Online,1215,3.084576277934331
11206, adopt,1215,3.084576277934331
23284, Hav,1215,3.084576277934331
18918, Palmer,1215,3.084576277934331
13270, Commissioner,1215,3.084576277934331
23280, Plaza,1215,3.084576277934331
41595, Shank,1214,3.0842186867392387
4595,acks,1214,3.0842186867392387
28856, lava,1214,3.0842186867392387
12244, prohibited,1214,3.0842186867392387
12437, shops,1213,3.083860800866573
17337, Ker,1213,3.083860800866573
22596, Apart,1212,3.0835026198302673
9648, struggling,1212,3.0835026198302673
23014,ettes,1212,3.0835026198302673
11676, corn,1212,3.0835026198302673
4107,asy,1211,3.0831441431430524
7564, recognize,1211,3.0831441431430524
24982, Consequently,1211,3.0831441431430524
26345, Pont,1211,3.0831441431430524
15177, athletic,1211,3.0831441431430524
24742, sixty,1211,3.0831441431430524
9592, kitchen,1210,3.0827853703164503
19406, aggregate,1210,3.0827853703164503
3558,ests,1210,3.0827853703164503
30280,organized,1210,3.0827853703164503
10088, operator,1210,3.0827853703164503
3010,ael,1210,3.0827853703164503
32641, Principal,1210,3.0827853703164503
38153, Paramount,1210,3.0827853703164503
10241, pregnancy,1210,3.0827853703164503
21044, XX,1209,3.0824263008607717
1504,ior,1209,3.0824263008607717
12686, Harper,1209,3.0824263008607717
15499, triumph,1209,3.0824263008607717
8995, Damage,1209,3.0824263008607717
29018, Kens,1209,3.0824263008607717
25017, Calvin,1209,3.0824263008607717
47218, Garfield,1209,3.0824263008607717
23660, realizes,1209,3.0824263008607717
8810, gains,1209,3.0824263008607717
11005, eliminate,1208,3.082066934285113
25897, RNA,1208,3.082066934285113
30647, Drama,1208,3.082066934285113
10528, Nothing,1208,3.082066934285113
8718, hyper,1208,3.082066934285113
7584, puts,1208,3.082066934285113
7716, generate,1208,3.082066934285113
32839, Maurice,1207,3.081707270097349
2120,elt,1207,3.081707270097349
10570, asc,1207,3.081707270097349
15115, Doug,1206,3.0813473078041325
10753, overs,1206,3.0813473078041325
4223,vest,1206,3.0813473078041325
6430, Yet,1205,3.080987046910887
12787, Chairman,1205,3.080987046910887
6724,ugh,1205,3.080987046910887
44880, storylines,1205,3.080987046910887
971,alk,1205,3.080987046910887
4558, Fore,1205,3.080987046910887
6373, findings,1204,3.0806264869218056
1385,aim,1204,3.0806264869218056
13015, edges,1204,3.0806264869218056
21779, merchants,1204,3.0806264869218056
36889, Devon,1204,3.0806264869218056
24660,lia,1203,3.0802656273398448
18001, Athen,1203,3.0802656273398448
10966, attractive,1203,3.0802656273398448
22723,imer,1203,3.0802656273398448
2966,ixed,1203,3.0802656273398448
1154,ple,1202,3.079904467666721
14293, draws,1202,3.079904467666721
12673, acquisition,1202,3.079904467666721
18735, dug,1202,3.079904467666721
3832,awn,1202,3.079904467666721
22198, Franco,1202,3.079904467666721
23708, unusually,1201,3.079543007402906
10395, reserved,1201,3.079543007402906
2759,fully,1201,3.079543007402906
11682,ME,1201,3.079543007402906
14389, auction,1200,3.0791812460476247
16525, Griffin,1200,3.0791812460476247
16649, surfaces,1200,3.0791812460476247
18078, memorable,1200,3.0791812460476247
19477, Chancellor,1199,3.0788191830988487
22879, NL,1199,3.0788191830988487
4099, suspect,1199,3.0788191830988487
11004, remarkable,1199,3.0788191830988487
15723, Arctic,1199,3.0788191830988487
15190, streams,1198,3.0784568180532927
13106, proceedings,1198,3.0784568180532927
17687, reversed,1198,3.0784568180532927
3428,iring,1198,3.0784568180532927
3401, Mod,1198,3.0784568180532927
5393, appoint,1198,3.0784568180532927
17856, conjunction,1198,3.0784568180532927
6154, experts,1198,3.0784568180532927
12297, Anti,1198,3.0784568180532927
23519, Panama,1198,3.0784568180532927
13604, exped,1197,3.0780941504064105
8883, scenario,1197,3.0780941504064105
5301, package,1197,3.0780941504064105
35030, adaptations,1197,3.0780941504064105
94,�,1196,3.077731179652392
13993, Pi,1196,3.077731179652392
7138, perfectly,1196,3.077731179652392
